_id,ac_year,district_cd,District,Division,Budget_district_seq,block_cd_1,Block_Name,MNC_SR,MNC_Desc,block_cd_2,vill_ward_cd,Village_Name,cluster_cd,Cluster_Name,udise_sch_code,school_name,address,pincode,Establishment,sch_loc_r_u,sch_category_id,School_category,sch_type,sch_mgmt_id,Mgt_desc,state_mgt_3,state_mgt_4,class_frm,class_to,medinstr1,medium_desc,medium_state,medinstr2,medinstr3,medinstr4,latitude,longitude,ppsec_yn,stdcode,mobile,stdcode_resp,phone_resp,mobile_resp,website,email,resp_name,cwsn_sch_yn,shift_sch_yn,resi_sch_type,resi_sch_type_Desc,minority_yn,minority_type,Minority_desc,anganwadi_yn,anganwadi_code,anganwadi_stu_b,anganwadi_stu_g,anganwadi_tch_trained,board_sec,Board_Desc_Sec,board_sec_no,board_sec_oth,board_hsec,Board_Hseco_Desc,board_hsec_no,board_hsec_oth,prevoc_yn,eduvoc_yn,cpp_b,cpp_g,cpp_t,c1_b,c1_g,c1_t,c2_b,c2_g,c2_t,c3_b,c3_g,c3_t,c4_b,c4_g,c4_t,c5_b,c5_g,c5_t,c6_b,c6_g,c6_t,c7_b,c7_g,c7_t,c8_b,c8_g,c8_t,c9_b,c9_g,c9_t,c10_b,c10_g,c10_t,c11_b,c11_g,c11_t,c12_b,c12_g,c12_t,c1to5b,c1to5g,c1to5t,c6to8b,c6to8g,c6to8t,c1to8b,c1to8g,c1to8t,c9to10b,c9to10g,c9to10t,c11to12b,c11to12g,c11to12t,c9to12b,c9to12g,c9to12t,c1to12b,c1to12g,c1to12t,Enr_range_school_grant
65af7ec970a4882953fa5d44,2020-21,2701,Nandurbar,Nashik,21,270106,Dhadgaon,0,ZP,270106,270106039,TINASMAL,2701060003,KHARDI BK.,27010603901,Z.P. SCHOOL TINASMAL,AT-TINASMAL POST-RAJBARDI TAL-DHDGAON DIST-NANDURBAR,425414,1989,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,4,10,Marathi,01 Marathi,0,0,0,21.827324,74.221023,2,0,9552085284,0,0,9552085284,educatoinmaharashtragov.in/saral/27010603901,tinasmal2019@gmail.com,MANGESH RAJYA PADVI,2,2,0,Not Applicable,2,0,Not Applicable,2,,0,0,9,0,,,,0,,,,0,0,0,0,0,2,8,10,4,2,6,2,2,4,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,24,0,0,0,10,14,24,0,0,0,0,0,0,0,0,0,10,14,24,1 to 30
65af7ec970a4882953fa5d45,2020-21,2701,Nandurbar,Nashik,21,270106,Dhadgaon,0,ZP,270106,270106040,DHUDAL,2701060003,KHARDI BK.,27010604001,Z.P. SCHOOL DHUDAL,At Duttal Post Surwani Tal Dhadgaon Dist Nandurbar,425414,1997,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,4,10,Marathi,01 Marathi,19,4,0,21.902937,74.126323,2,0,9421457562,0,0,9421457562,,zpschoolduttal@rediffmail.com,Gavit Shamuvel Kantilal,2,2,0,Not Applicable,2,0,Not Applicable,2,,0,0,9,0,,,,0,,,,0,0,0,0,0,7,1,8,0,3,3,3,6,9,2,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,28,0,0,0,12,16,28,0,0,0,0,0,0,0,0,0,12,16,28,1 to 30
65af7ec970a4882953fa5d46,2020-21,2701,Nandurbar,Nashik,21,270106,Dhadgaon,0,ZP,270106,270106041,SHIPANIPADA (M),2701060004,NIGDI,27010604101,Z.P. SCHOOL SHIPANIPADAD (TELKHEDI),shipanipada Telkhedi post mandavi tal dhadgaon,425414,1995,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,5,10,Marathi,01 Marathi,0,0,0,21.811937,74.313133,2,0,9689729588,0,0,9689729588,,zpschoolshipanipadadhadgaon@gmail.com,DINESH CHATUR PATIL,2,2,0,Not Applicable,2,0,Not Applicable,1,27497060301,93,106,1,0,,,,0,,,,0,0,0,0,0,1,6,7,6,3,9,7,7,14,5,5,10,5,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,25,49,0,0,0,24,25,49,0,0,0,0,0,0,0,0,0,24,25,49,31 to 100
65af7ec970a4882953fa5d47,2020-21,2701,Nandurbar,Nashik,21,270106,Dhadgaon,0,ZP,270106,270106041,SHIPANIPADA (M),2701060004,NIGDI,27010604102,Z P SSCOOL BARIPADA (TELKHEDI),at baripada telkhedi post mandvi bk taluka dhadgaon dist nandurbarv,425414,2008,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,5,10,Marathi,01 Marathi,0,0,0,21.822043,74.314215,2,0,9657083789,0,0,9423914725,,zpschoolbaripada@rediffmail.com,sunil bhika pawar,2,2,0,Not Applicable,2,0,Not Applicable,2,,0,0,9,0,,,,0,,,,0,0,0,0,0,3,1,4,2,2,4,0,2,2,3,0,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,15,0,0,0,9,6,15,0,0,0,0,0,0,0,0,0,9,6,15,1 to 30
65af7ec970a4882953fa5d48,2020-21,2701,Nandurbar,Nashik,21,270106,Dhadgaon,0,ZP,270106,270106042,KHADKALE KH.,2701060004,NIGDI,27010604201,Z.P. SCHOOL KHADKALE KH,z.p.school khadkale kh mandvi bk tal dhadgaon dist nandurbar,425414,1997,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,5,10,Marathi,01 Marathi,0,0,0,21.775217,74.282828,2,2564,7588517984,2564,0,7588517984,,zpschoolkhadkalekh@gmail.com,DEEPAK YADAVRAO BHAMARE,2,2,0,Not Applicable,2,0,Not Applicable,1,27497060201,23,33,1,0,,,,0,,,,0,0,0,0,0,2,1,3,1,2,3,3,4,7,2,3,5,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,21,0,0,0,9,12,21,0,0,0,0,0,0,0,0,0,9,12,21,1 to 30
65af7ec970a4882953fa5d49,2020-21,2701,Nandurbar,Nashik,21,270106,Dhadgaon,0,ZP,270106,270106042,KHADKALE KH.,2701060004,NIGDI,27010604202,Z.P. SCHOOL  (SAVRIPADA),z p school sawaripada,425414,2008,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,5,10,Marathi,01 Marathi,0,0,0,21.787537,74.276982,2,2564,9423457965,2563,0,9423451965,,zpschoolsawaripada@gmail.com,NANA KALYA VASAVE,2,2,0,Not Applicable,2,0,Not Applicable,2,,0,0,9,0,,,,0,,,,0,0,0,0,0,4,5,9,4,2,6,8,7,15,3,4,7,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,21,45,0,0,0,24,21,45,0,0,0,0,0,0,0,0,0,24,21,45,31 to 100
65af7ec970a4882953fa5d4a,2020-21,2701,Nandurbar,Nashik,21,270106,Dhadgaon,0,ZP,270106,270106043,KHADKALE BK.,2701060004,NIGDI,27010604301,Z.P. SCHOOL KHADKALE BK,Zp school khadkale bk tal dhadgaon,425414,1974,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,5,10,Marathi,01 Marathi,0,0,0,21.775111,74.266626,2,0,7774020165,0,0,8830638667,,zpschoolkhadkalebk@gmail.com,dipak gulab koli,2,2,0,Not Applicable,2,0,Not Applicable,1,27497062018,17,36,1,0,,,,0,,,,0,0,0,0,0,1,5,6,4,3,7,0,2,2,3,4,7,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,28,0,0,0,12,16,28,0,0,0,0,0,0,0,0,0,12,16,28,1 to 30
65af7ec970a4882953fa5d4b,2020-21,2701,Nandurbar,Nashik,21,270106,Dhadgaon,0,ZP,270106,270106044,PATILPADA (TELKHEDI),2701060004,NIGDI,27010604401,Z.P. SCHOOL PATILPADA (TELKHEDI),telkhedi patilpada post mandavi tal dhadgoan,425414,1974,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,5,10,Marathi,01 Marathi,0,0,0,21.822023,74.314273,2,0,9657025765,0,0,9657025765,,zpschooltelkhedipp@gamil.com,maheshri bhatu bhamare,2,2,0,Not Applicable,2,0,Not Applicable,1,27497060302,61,68,1,0,,,,0,,,,0,0,0,0,0,4,2,6,2,12,14,5,2,7,3,3,6,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,26,42,0,0,0,16,26,42,0,0,0,0,0,0,0,0,0,16,26,42,31 to 100
65af7ec970a4882953fa5d4c,2020-21,2701,Nandurbar,Nashik,21,270106,Dhadgaon,0,ZP,270106,270106045,PIMPARPADA (TELKHEDI),2701060004,NIGDI,27010604501,Z.P.SCHOOL PIMPRAPANI(TELKHADI),Pimparpada telkhedi taluka dhadgaon,425414,1995,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,5,10,Marathi,01 Marathi,0,0,0,21.814186,74.307806,2,0,8329540753,0,0,8329540753,,zpschoolpimparpada@gmail.com,VIJU JALA PAWARA,2,2,0,Not Applicable,2,0,Not Applicable,2,,0,0,9,0,,,,0,,,,0,0,0,0,0,4,3,7,4,4,8,3,7,10,1,3,4,2,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,22,36,0,0,0,14,22,36,0,0,0,0,0,0,0,0,0,14,22,36,31 to 100
65af7ec970a4882953fa5d4d,2020-21,2701,Nandurbar,Nashik,21,270106,Dhadgaon,0,ZP,270106,270106046,SHELBARPADA (TELKHEDI),2701060004,NIGDI,27010604601,Z.P. SCHOOL SHELBARPADA (TELKHEDI),At Shelbarpada Tel Post Mandvi Tal Dhadgaon Dist Nandurbar,425414,1994,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,5,10,Marathi,01 Marathi,19,4,0,21.835031,74.31455,2,0,9420101163,0,0,9420101163,,,RAYSING BHIMA PAWARA,2,2,0,Not Applicable,2,0,Not Applicable,1,27497060307,103,77,1,0,,,,0,,,,0,0,0,0,0,7,7,14,5,5,10,11,13,24,6,4,10,17,11,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,40,86,0,0,0,46,40,86,0,0,0,0,0,0,0,0,0,46,40,86,31 to 100
65af7ec970a4882953fa5d4e,2020-21,2701,Nandurbar,Nashik,21,270106,Dhadgaon,0,ZP,270106,270106047,MANDALGAON,2701060004,NIGDI,27010604701,Z.P. SCHOOL MANDALGAON,AT MANDALGOAN PO MANDVI TAL DHADGOAN,425414,1989,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,5,10,Marathi,01 Marathi,19,0,0,21.835142,74.381469,2,0,8208963226,0,0,8208963226,,zppsmandalgaon1989@gmail.com,ARVIND MAHARU VALVI,2,2,0,Not Applicable,2,0,Not Applicable,1,27497060402,48,59,2,0,,,,0,,,,0,0,0,0,0,12,7,19,11,7,18,12,7,19,5,8,13,8,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,33,81,0,0,0,48,33,81,0,0,0,0,0,0,0,0,0,48,33,81,31 to 100
65af7ec970a4882953fa5d4f,2020-21,2701,Nandurbar,Nashik,21,270106,Dhadgaon,0,ZP,270106,270106048,JUGANI,2701060004,NIGDI,27010604801,Z.P. SCHOOL JUGANI,z p school jugani at jugani tal dhadgaon,425414,1977,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,5,10,Marathi,01 Marathi,0,0,0,21.823586,74.356743,2,2564,9423724871,2564,0,9423724871,,zpsjugani@rediffmail.com,Dadaji Popat Nere,2,2,0,Not Applicable,2,0,Not Applicable,2,,0,0,9,0,,,,0,,,,0,0,0,0,0,13,13,26,8,8,16,15,7,22,7,10,17,8,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,48,99,0,0,0,51,48,99,0,0,0,0,0,0,0,0,0,51,48,99,31 to 100
65af7ec970a4882953fa5d50,2020-21,2701,Nandurbar,Nashik,21,270106,Dhadgaon,0,ZP,270106,270106048,JUGANI,2701060004,NIGDI,27010604802,Z.P. SCHOOL (PECHRIPANI),at pechripani taluka dhadgaon,425414,2008,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,5,10,Marathi,01 Marathi,19,4,0,21.818833,74.337413,2,0,8975844977,0,0,8975844977,,chunivalvi1979@gmail.com,CHUNILAL VALVI,2,2,0,Not Applicable,2,0,Not Applicable,1,27497060320,33,21,1,0,,,,0,,,,0,0,0,0,0,5,4,9,4,3,7,3,1,4,4,2,6,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,13,35,0,0,0,22,13,35,0,0,0,0,0,0,0,0,0,22,13,35,31 to 100
65af7ec970a4882953fa5d51,2020-21,2701,Nandurbar,Nashik,21,270106,Dhadgaon,0,ZP,270106,270106048,JUGANI,2701060004,NIGDI,27010604803,Z.P. SCHOOL (DUGALIPANI),AT Dungalipani Jigani post mandavi bk TAL Dhadgoan Dist Nandurbar,425414,2008,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,5,10,Marathi,01 Marathi,0,0,0,21.820388,74.350195,2,0,9923411425,0,0,9527684673,https://education.maharastra.gov.in/saral/27010604803,zpsdunglipanipada@gmail.com,BRAMHANAND MAGAN VALVI,2,2,0,Not Applicable,2,0,Not Applicable,2,,0,0,9,0,,,,0,,,,0,0,0,0,0,7,4,11,11,3,14,5,1,6,5,9,14,4,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,23,55,0,0,0,32,23,55,0,0,0,0,0,0,0,0,0,32,23,55,31 to 100
65af7ec970a4882953fa5d52,2020-21,2701,Nandurbar,Nashik,21,270106,Dhadgaon,0,ZP,270106,270106049,PATILPADA (GORAMBA),2701060004,NIGDI,27010604901,Z.P. SCHOOL PATHALIPAGA (GORAMBA),  AT PATHALIPADA GORAMBA POST MANDVI BK.TAL.DHADGAON DIST NANDURBAR,425414,1997,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,5,10,Marathi,01 Marathi,0,0,0,21.797256,74.393176,2,0,9405487805,0,0,9403261908,,,BARKU NURJA BHIL,2,2,0,Not Applicable,2,0,Not Applicable,1,27497060405,12,11,1,0,,,,0,,,,0,0,0,0,0,3,2,5,3,1,4,4,1,5,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,18,0,0,0,12,6,18,0,0,0,0,0,0,0,0,0,12,6,18,1 to 30
65af7ec970a4882953fa5d53,2020-21,2701,Nandurbar,Nashik,21,270106,Dhadgaon,0,ZP,270106,270106050,BORI,2701060004,NIGDI,27010605001,Z.P. SCHOOL BORI,At- Bori Post- Chikhali,425414,1997,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,5,10,Marathi,01 Marathi,0,0,0,21.878988,74.311438,2,2595,9403461744,2595,223333,9403461744,,zpschoolbori@gmail.com,KARANSING BHIMAJI VALVI,2,2,0,Not Applicable,2,0,Not Applicable,2,,0,0,9,0,,,,0,,,,0,0,0,0,0,3,2,5,2,4,6,4,4,8,3,1,4,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,27,0,0,0,14,13,27,0,0,0,0,0,0,0,0,0,14,13,27,1 to 30
65af7ec970a4882953fa5d54,2020-21,2701,Nandurbar,Nashik,21,270106,Dhadgaon,0,ZP,270106,270106051,CHIKHALI,2701060004,NIGDI,27010605101,Z.P. SCHOOL CHIKHLI,At. Post Chikhali taluka- Dhadgaon dist- Nandurbar,425414,1989,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,4,10,Marathi,01 Marathi,0,0,0,21.828418,74.22185,2,91,7588002924,0,0,7588002924,,,RANJIT KARANSING RAVATALE,2,2,0,Not Applicable,2,0,Not Applicable,1,27497060210,34,52,1,0,,,,0,,,,0,0,0,0,0,4,4,8,2,4,6,2,6,8,6,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,30,0,0,0,14,16,30,0,0,0,0,0,0,0,0,0,14,16,30,1 to 30
65af7ec970a4882953fa5d55,2020-21,2701,Nandurbar,Nashik,21,270106,Dhadgaon,0,ZP,270106,270106052,BILGAON,2701060004,NIGDI,27010605201,Z.P. SCHOOL BILGAON,Z P School Bilgaon Post Chikhali Tal Dhadgaon Dist Nandurbar,425414,1971,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,4,10,Marathi,01 Marathi,0,0,0,21.828411,74.22184,2,2595,7304617767,2595,224141,7304617767,,sunilgavit1984@gmail.com,Mr. Sunil Damu Gavit,2,2,0,Not Applicable,2,0,Not Applicable,1,27497040101,25,25,2,0,,,,0,,,,0,0,0,0,0,8,2,10,10,5,15,12,9,21,5,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,21,56,0,0,0,35,21,56,0,0,0,0,0,0,0,0,0,35,21,56,31 to 100
65af7ec970a4882953fa5d56,2020-21,2736,Palghar,Konkan,24,273617,Vasai,0,ZP,273617,273617079,DEPIVALI,2736170010,PAROL,27361707901,"Z.P.SCHOOL, DEPIVALI","DEPIVALI ,POST PAROL ,TAL -VASAI ,DIST -PALGHAR",401303,1954,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,4,10,Marathi,01 Marathi,0,0,0,19.444733,72.958048,2,0,7387310207,0,0,7387310207,,zpschooldepivali@gmail.com,MUGDHA MUKESH SANKHE,2,2,0,Not Applicable,2,0,Not Applicable,1,27517300505,15,12,1,0,,,,0,,,,0,0,0,0,0,4,4,8,9,8,17,9,7,16,8,14,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,33,63,0,0,0,30,33,63,0,0,0,0,0,0,0,0,0,30,33,63,31 to 100
65af7ec970a4882953fa5d57,2020-21,2736,Palghar,Konkan,24,273617,Vasai,0,ZP,273617,273617078,CHANDIP,2736170010,PAROL,27361707803,"Z.P.SCHOOL, TABALEPADA","Z.P.SCHOOL TABALEPADA,POST-MANDVI ,TAL-VASAI",401303,1997,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,4,10,Marathi,01 Marathi,0,0,0,19.469402,72.914568,2,0,9011841039,0,0,9403407431,,zptabalepada@gmail.com,sandeep Tanaji shirke,2,2,0,Not Applicable,2,0,Not Applicable,1,5173005122,14,8,1,0,,,,0,,,,0,0,0,0,0,2,0,2,1,1,2,3,1,4,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,13,0,0,0,7,6,13,0,0,0,0,0,0,0,0,0,7,6,13,1 to 30
65af7ec970a4882953fa5d58,2020-21,2701,Nandurbar,Nashik,21,270106,Dhadgaon,0,ZP,270106,270106053,NIGDI,2701060004,NIGDI,27010605301,Z.P. SCHOOL NIGDI,nigdi  post mandvi tal dhadgao dist nandurbar,425414,1956,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,5,10,Marathi,01 Marathi,0,0,0,21.792314,74.327996,2,0,9421529935,0,0,9421529935,,zpnigdi@gmail.com,KIRAN JIBHAU MOHITE,2,2,0,Not Applicable,2,0,Not Applicable,1,27497062019,23,29,1,0,,,,0,,,,0,0,0,0,0,8,16,24,8,23,31,12,9,21,18,16,34,15,14,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,78,139,0,0,0,61,78,139,0,0,0,0,0,0,0,0,0,61,78,139,101 to 250
65af7ec970a4882953fa5d59,2020-21,2701,Nandurbar,Nashik,21,270106,Dhadgaon,0,ZP,270106,270106053,NIGDI,2701060004,NIGDI,27010605302,Z.P. SCHOOL  (DABSADYAPADA),at dabsadyapada post mandhvi,425414,2008,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,5,10,Marathi,01 Marathi,0,0,0,21.798632,74.308022,2,0,9403263210,0,0,9403263210,,zpschooldafsalyapada@gmail.com,vansing jirya padvi,2,2,0,Not Applicable,2,0,Not Applicable,1,27770602023,20,17,1,0,,,,0,,,,0,0,0,0,0,3,2,5,10,7,17,3,6,9,2,2,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,21,39,0,0,0,18,21,39,0,0,0,0,0,0,0,0,0,18,21,39,31 to 100
65af7ec970a4882953fa5d5a,2020-21,2701,Nandurbar,Nashik,21,270106,Dhadgaon,0,ZP,270106,270106053,NIGDI,2701060004,NIGDI,27010605303,Z.P. SCHOOL VAHANIPADA,Z.P.School Vahanipada .P0st Mandvi Tal- Dhadgaon.Dist-Nandurbar.,425414,2008,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,5,10,Marathi,01 Marathi,0,0,0,21.783747,74.340165,2,0,9922708968,0,0,9922708968,,zppsvahanipada@gmail.com,MAHENDRA SHIVAJI MARATHE,2,2,0,Not Applicable,2,0,Not Applicable,1,27497060220,44,45,1,0,,,,0,,,,0,0,0,0,0,13,12,25,10,13,23,12,13,25,14,14,28,12,14,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,66,127,0,0,0,61,66,127,0,0,0,0,0,0,0,0,0,61,66,127,101 to 250
65af7ec970a4882953fa5d5b,2020-21,2736,Palghar,Konkan,24,273617,Vasai,0,ZP,273617,273617078,CHANDIP,2736170010,PAROL,27361707802,"Z.P.SCHOOL, CHANDIP",Z.P. School Chandip taluka vasai dist palghar,401303,1933,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,4,10,Marathi,01 Marathi,0,0,0,19.478519,72.912012,2,0,9823643640,0,0,9823643640,,zpchandip@gmail.com,RAJENDRA DEU PATIL,2,2,0,Not Applicable,2,0,Not Applicable,1,121  -122,17,22,1,0,,,,0,,,,0,0,0,0,0,5,5,10,8,3,11,5,5,10,7,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,18,43,0,0,0,25,18,43,0,0,0,0,0,0,0,0,0,25,18,43,31 to 100
65af7ec970a4882953fa5d5c,2020-21,2701,Nandurbar,Nashik,21,270106,Dhadgaon,0,ZP,270106,270106054,VELKHEDI,2701060004,NIGDI,27010605401,Z.P. SCHOOL VELKHEDI,AT VELKHEDI POST CHIKHALI TALUKA AKRANI DIST NANDURBAR,425414,1989,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,5,10,Marathi,01 Marathi,0,0,0,21.8623,74.374793,2,0,9404119010,0,0,7588730821,,zpvelkhedi@gmail.com,PRADIP MERSING PAWARA,2,2,0,Not Applicable,2,0,Not Applicable,2,,0,0,9,0,,,,0,,,,0,0,0,0,0,9,22,31,39,26,65,21,15,36,10,15,25,13,14,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,92,184,0,0,0,92,92,184,0,0,0,0,0,0,0,0,0,92,92,184,101 to 250
65af7ec970a4882953fa5d5d,2020-21,2701,Nandurbar,Nashik,21,270106,Dhadgaon,0,ZP,270106,270106054,VELKHEDI,2701060004,NIGDI,27010605402,Z.P. SCHOOL  VATLDIPADA,At- Vatdipada Post- Mandavi Tal- Dhadgaon Dist- Nandurbar,425414,2008,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,5,10,Marathi,01 Marathi,0,0,0,21.853894,74.392078,2,0,8275014223,0,0,8275014223,,,SANJAY SADLA KOKANI,2,2,0,Not Applicable,2,0,Not Applicable,1,27497060419,57,40,2,0,,,,0,,,,0,0,0,0,0,3,2,5,3,3,6,2,2,4,3,2,5,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,25,0,0,0,13,12,25,0,0,0,0,0,0,0,0,0,13,12,25,1 to 30
65af7ec970a4882953fa5d5e,2020-21,2701,Nandurbar,Nashik,21,270106,Dhadgaon,0,ZP,270106,270106055,KARBHARIPADA (TELKHEDI),2701060004,NIGDI,27010605501,Z.P. SCHOOL KARBHARIPADA (TELKHEDI),Karbharipada Teikhedi Post Mandavi,425414,1995,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,5,10,Marathi,01 Marathi,19,0,0,21.819796,74.324828,2,0,9404868137,0,0,9404868137,,zpskarbharipada@rediffmail.com,Jain Nitin Rajulal,2,2,0,Not Applicable,2,0,Not Applicable,1,27497060308,61,78,1,0,,,,0,,,,0,0,0,0,0,5,1,6,3,3,6,2,3,5,5,4,9,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,13,29,0,0,0,16,13,29,0,0,0,0,0,0,0,0,0,16,13,29,1 to 30
65af7ec970a4882953fa5d5f,2020-21,2701,Nandurbar,Nashik,21,270106,Dhadgaon,0,ZP,270106,270106056,CHULVAD,2701060005,JUNE DHADGAON,27010605601,Z.P. SCHOOL CHULWAD,01 AKKALKUWA NANDURBAR,425414,1987,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,5,10,Marathi,01 Marathi,19,4,0,21.770357,74.194486,2,0,9422680087,0,0,9422680087,,zpschulwad@gmail.com,RAMDAS VESTA PAWARA,2,2,0,Not Applicable,2,0,Not Applicable,1,2,0,0,1,0,,,,0,,,,0,0,0,0,0,7,3,10,4,6,10,5,5,10,4,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,21,41,0,0,0,20,21,41,0,0,0,0,0,0,0,0,0,20,21,41,31 to 100
65af7ec970a4882953fa5d60,2020-21,2736,Palghar,Konkan,24,273617,Vasai,0,ZP,273617,273617077,PELHAR,2736170009,PELHAR,27361707719,Z P SCHOOL PELHARPADA URDU,C line Millat Nagar Vasai Phata Vasai E,401208,2012,1,2,Upper Primary with grades 1 to 8,3,16,Zilla Parishad,1_Govt,1_Govt,1,7,18,Urdu,04 Urdu,0,0,0,19.43209,72.87157,2,250,8551834347,250,0,8551834347,,z.p.pelharurdu.@gmail.com,Rizwana Habib Khan,2,2,0,Not Applicable,2,0,Not Applicable,2,,0,0,9,0,,,,0,,,,2,2,0,0,0,10,19,29,6,22,28,8,9,17,10,7,17,9,11,20,8,10,18,6,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,68,111,14,20,34,57,88,145,0,0,0,0,0,0,0,0,0,57,88,145,101 to 250
